term,sessionPeriod,meetingDate,meetingTime,meetingTypeName,meetingName,meetingContent,legislatorName,areaName,speechStartTime,speechEndTime,speechRecordUrl,videoLength,videoUrl,selectTerm,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,陳菁徽,全國不分區及僑居國外國民,09:14:59,09:18:24,,00:03:25,https://ivod.ly.gov.tw/Play/Clip/1M/153768,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,陳冠廷,嘉義縣第2選舉區,09:11:35,09:14:56,,00:03:21,https://ivod.ly.gov.tw/Play/Clip/1M/153767,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,羅智強,台北市第6選舉區,09:08:06,09:11:31,,00:03:25,https://ivod.ly.gov.tw/Play/Clip/1M/153766,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,林沛祥,基隆市選舉區,09:04:44,09:08:02,,00:03:18,https://ivod.ly.gov.tw/Play/Clip/1M/153765,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,張嘉郡,全國不分區及僑居國外國民,09:01:06,09:04:39,,00:03:33,https://ivod.ly.gov.tw/Play/Clip/1M/153764,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,郭國文,台南市第2選舉區,16:00:07,16:15:45,,00:15:38,https://ivod.ly.gov.tw/Play/Clip/1M/153778,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,徐巧芯,台北市第7選舉區,11:36:09,12:06:48,,00:30:39,https://ivod.ly.gov.tw/Play/Clip/1M/153774,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,賴瑞隆,高雄市第8選舉區,11:20:27,11:36:00,,00:15:33,https://ivod.ly.gov.tw/Play/Clip/1M/153773,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,麥玉珍,全國不分區及僑居國外國民,10:49:33,11:20:20,,00:30:47,https://ivod.ly.gov.tw/Play/Clip/1M/153772,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,高金素梅,山地原住民,10:24:33,10:49:18,,00:24:45,https://ivod.ly.gov.tw/Play/Clip/1M/153771,1101,
11,1,2024-06-07,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,洪申翰,全國不分區及僑居國外國民,16:47:07,17:02:43,,00:15:36,https://ivod.ly.gov.tw/Play/Clip/1M/153780,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,黃建賓,台東縣選舉區,09:48:06,10:18:58,,00:30:52,https://ivod.ly.gov.tw/Play/Clip/1M/153783,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,沈伯洋,全國不分區及僑居國外國民,11:18:09,11:33:52,,00:15:43,https://ivod.ly.gov.tw/Play/Clip/1M/153786,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,柯志恩,全國不分區及僑居國外國民,10:47:14,11:17:55,,00:30:41,https://ivod.ly.gov.tw/Play/Clip/1M/153785,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,劉建國,雲林縣第2選舉區,10:19:16,10:35:15,,00:15:59,https://ivod.ly.gov.tw/Play/Clip/1M/153784,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,葛如鈞,全國不分區及僑居國外國民,09:16:56,09:47:51,,00:30:55,https://ivod.ly.gov.tw/Play/Clip/1M/153782,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,陳秀寳,彰化縣第1選舉區,09:00:52,09:16:45,,00:15:53,https://ivod.ly.gov.tw/Play/Clip/1M/153781,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,林憶君,全國不分區及僑居國外國民,16:03:17,16:34:48,,00:31:31,https://ivod.ly.gov.tw/Play/Clip/1M/153792,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,邱志偉,高雄市第2選舉區,16:51:00,17:08:10,,00:17:10,https://ivod.ly.gov.tw/Play/Clip/1M/153794,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,王美惠,嘉義市選舉區,16:34:56,16:50:55,,00:15:59,https://ivod.ly.gov.tw/Play/Clip/1M/153793,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,李坤城,新北市第3選舉區,15:35:22,15:51:59,,00:16:37,https://ivod.ly.gov.tw/Play/Clip/1M/153791,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,范雲,全國不分區及僑居國外國民,15:18:55,15:35:07,,00:16:12,https://ivod.ly.gov.tw/Play/Clip/1M/153790,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,王鴻薇,台北市第3選舉區,14:47:08,15:18:50,,00:31:42,https://ivod.ly.gov.tw/Play/Clip/1M/153789,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,吳沛憶,台北市第5選舉區,14:30:47,14:47:03,,00:16:16,https://ivod.ly.gov.tw/Play/Clip/1M/153788,1101,
11,1,2024-06-11,09:00,院會,第11屆第1會期第17次會議,一、對行政院院長報告施政方針繼續質詢。  二、6月7日上午9時至10時為國是論壇時間。 三、6月11日下午1時50分至2時30分為處理臨時提案時間。,萬美玲,桃園市第4選舉區,11:34:06,12:04:39,,00:30:33,https://ivod.ly.gov.tw/Play/Clip/1M/153787,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,沈發惠,全國不分區及僑居國外國民,09:58:01,10:08:48,,00:10:47,https://ivod.ly.gov.tw/Play/Clip/1M/153816,1101,
11,1,2024-06-12,09:00,外交及國防委員會,立法院第11屆第1會期外交及國防委員會第26次全體委員會議,邀請國家安全局局長蔡明彥率相關情報機關首長報告「國家如何運用民間通信設施蒐羅國安資訊」，併請國家通訊傳播委員會、中華電信股份有限公司列席，並備質詢。,張啓楷,全國不分區及僑居國外國民,12:12:08,12:22:00,,00:09:52,https://ivod.ly.gov.tw/Play/Clip/1M/153891,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,黃秀芳,彰化縣第2選舉區,12:53:38,12:58:19,,00:04:41,https://ivod.ly.gov.tw/Play/Clip/1M/153890,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,范雲,全國不分區及僑居國外國民,12:42:00,12:53:36,,00:11:36,https://ivod.ly.gov.tw/Play/Clip/1M/153889,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,張啓楷,全國不分區及僑居國外國民,10:14:04,10:24:53,,00:10:49,https://ivod.ly.gov.tw/Play/Clip/1M/153822,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,莊瑞雄,全國不分區及僑居國外國民,10:08:57,10:23:31,,00:14:34,https://ivod.ly.gov.tw/Play/Clip/1M/153821,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,陳培瑜,全國不分區及僑居國外國民,10:08:11,10:22:44,,00:14:33,https://ivod.ly.gov.tw/Play/Clip/1M/153820,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,吳宗憲,全國不分區及僑居國外國民,09:14:54,09:19:53,,00:04:59,https://ivod.ly.gov.tw/Play/Clip/1M/153798,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,鄭天財Sra Kacaw,平地原住民,11:06:31,11:17:34,,00:11:03,https://ivod.ly.gov.tw/Play/Clip/1M/153843,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,林宜瑾,台南市第4選舉區,11:05:09,11:17:03,,00:11:54,https://ivod.ly.gov.tw/Play/Clip/1M/153842,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,顏寬恒,台中市第2選舉區,10:53:04,11:05:02,,00:11:58,https://ivod.ly.gov.tw/Play/Clip/1M/153839,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,鄭正鈐,新竹市選舉區,10:47:57,10:59:43,,00:11:46,https://ivod.ly.gov.tw/Play/Clip/1M/153836,1101,
11,1,2024-06-12,09:00,外交及國防委員會,立法院第11屆第1會期外交及國防委員會第26次全體委員會議,邀請國家安全局局長蔡明彥率相關情報機關首長報告「國家如何運用民間通信設施蒐羅國安資訊」，併請國家通訊傳播委員會、中華電信股份有限公司列席，並備質詢。,羅美玲,全國不分區及僑居國外國民,10:42:29,10:54:08,,00:11:39,https://ivod.ly.gov.tw/Play/Clip/1M/153835,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,王鴻薇,台北市第3選舉區,10:42:08,10:52:50,,00:10:42,https://ivod.ly.gov.tw/Play/Clip/1M/153834,1101,
11,1,2024-06-12,09:00,內政委員會,立法院第11屆第1會期內政委員會第23次全體委員會議,一、繼續審查委員羅美玲等22人擬具「新住民權益保障法草案」案。二、繼續審查台灣民眾黨黨團擬具「新住民基本法草案」案。三、繼續審查委員張智倫等18人擬具「新住民基本法草案」案。四、繼續審查國民黨黨團擬具「新住民基本法草案」案。五、繼續審查委員蘇巧慧等26人擬具「新住民基本法草案」案。六、審查委員王美惠等19人擬具「新住民權益保障法草案」案。七、審查委員邱鎮軍等27人擬具「新住民基本法草案」案。【第七案如未經各黨團簽署不復議同意書則不予審查。】,邱鎮軍,苗栗縣第2選舉區,10:00:36,10:03:02,,00:02:26,https://ivod.ly.gov.tw/Play/Clip/1M/153833,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,黃國昌,全國不分區及僑居國外國民,10:34:27,10:50:24,,00:15:57,https://ivod.ly.gov.tw/Play/Clip/1M/153832,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,謝衣鳯,彰化縣第3選舉區,10:37:33,10:47:25,,00:09:52,https://ivod.ly.gov.tw/Play/Clip/1M/153830,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,郭國文,台南市第2選舉區,10:29:18,10:41:57,,00:12:39,https://ivod.ly.gov.tw/Play/Clip/1M/153828,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,楊瓊瓔,台中市第3選舉區,10:25:05,10:37:26,,00:12:21,https://ivod.ly.gov.tw/Play/Clip/1M/153826,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,羅廷瑋,台中市第6選舉區,10:22:49,10:34:54,,00:12:05,https://ivod.ly.gov.tw/Play/Clip/1M/153825,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,陳俊宇,宜蘭縣選舉區,10:23:39,10:34:19,,00:10:40,https://ivod.ly.gov.tw/Play/Clip/1M/153824,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,李彥秀,台北市第4選舉區,10:16:21,10:29:07,,00:12:46,https://ivod.ly.gov.tw/Play/Clip/1M/153823,1101,
11,1,2024-06-12,09:00,外交及國防委員會,立法院第11屆第1會期外交及國防委員會第26次全體委員會議,邀請國家安全局局長蔡明彥率相關情報機關首長報告「國家如何運用民間通信設施蒐羅國安資訊」，併請國家通訊傳播委員會、中華電信股份有限公司列席，並備質詢。,馬文君,南投縣第1選舉區,10:04:25,10:18:45,,00:14:20,https://ivod.ly.gov.tw/Play/Clip/1M/153819,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,賴惠員,台南市第1選舉區,10:04:34,10:16:05,,00:11:31,https://ivod.ly.gov.tw/Play/Clip/1M/153818,1101,
11,1,2024-06-12,09:00,外交及國防委員會,立法院第11屆第1會期外交及國防委員會第26次全體委員會議,邀請國家安全局局長蔡明彥率相關情報機關首長報告「國家如何運用民間通信設施蒐羅國安資訊」，併請國家通訊傳播委員會、中華電信股份有限公司列席，並備質詢。,黃仁,平地原住民,09:53:44,10:04:14,,00:10:30,https://ivod.ly.gov.tw/Play/Clip/1M/153814,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,賴士葆,台北市第8選舉區,09:52:48,10:04:25,,00:11:37,https://ivod.ly.gov.tw/Play/Clip/1M/153813,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,吳秉叡,新北市第4選舉區,09:41:55,09:52:37,,00:10:42,https://ivod.ly.gov.tw/Play/Clip/1M/153809,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,陳亭妃,台南市第3選舉區,09:39:51,09:51:18,,00:11:27,https://ivod.ly.gov.tw/Play/Clip/1M/153807,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,羅智強,台北市第6選舉區,09:37:02,09:47:09,,00:10:07,https://ivod.ly.gov.tw/Play/Clip/1M/153806,1101,
11,1,2024-06-12,09:00,財政委員會,立法院第11屆第1會期財政委員會第17次全體委員會議,邀請金融監督管理委員會彭主任委員金隆、法務部、內政部警政署就「《洗錢防制法》修正草案與《詐欺犯罪危害防制條例》之制定對於防制虛擬資產及交易業務事業（VASP）淪為詐騙工具」、金融監督管理委員會就「虛擬資產專法制定進程」進行專題報告，並備質詢。 【6月12日及13日二天一次會】,林德福,新北市第9選舉區,09:29:30,09:41:46,,00:12:16,https://ivod.ly.gov.tw/Play/Clip/1M/153805,1101,
11,1,2024-06-12,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第16次全體委員會議,邀請教育部部長鄭英耀、法務部、內政部警政署列席就「如何有效防制毒品入侵校園及減少霸凌案件」進行專題報告，並備質詢。【6月12日及13日二天一次會】,洪孟楷,新北市第1選舉區,09:25:23,09:40:41,,00:15:18,https://ivod.ly.gov.tw/Play/Clip/1M/153803,1101,
11,1,2024-06-12,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第16次全體委員會議,邀請國家發展委員會主任委員、經濟部部長、國家科學及技術委員會首長、數位發展部首長、教育部首長就「為掌握生成式AI等關鍵技術帶來的產業革命機會，台灣要如何深化AI生態系及充實AI人才與產業AI化，促動台灣產業數位轉型與運用AI賦能升級，擴展產業發展，打造智慧未來」進行報告，並備質詢。【6月12日及6月13日兩天一次會】,林岱樺,高雄市第4選舉區,09:26:04,09:39:41,,00:13:37,https://ivod.ly.gov.tw/Play/Clip/1M/153802,1101,
11,1,2024-06-12,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第32次全體委員會議,併案審查 （一）司法院、行政院函請審議「刑事訴訟法第七十條之一、第二百四十五條及第二百四十五條之一條文修正草案」案。 （二）台灣民眾黨黨團擬具「刑事訴訟法部分條文修正草案」案。 （三）委員羅智強等27人擬具「刑事訴訟法第二百四十五條條文修正草案」案。 （四）委員吳宗憲等20人擬具「刑事訴訟法增訂部分條文草案」案。 （五）委員鍾佳濱等18人擬具「刑事訴訟法增訂部分條文草案」案。 （六）委員沈伯洋等18人擬具「刑事訴訟法第二百四十五條及第二百四十五條之一條文修正草案」案。 【第（四）至（六）案如經院會復議，則不予審查】,鍾佳濱,屏東縣第1選舉區,09:27:24,09:36:51,,00:09:27,https://ivod.ly.gov.tw/Play/Clip/1M/153801,1101,
